Feature_name_mandatory	Aliases_multiples_separated_by_	Feature_type	Primary_CGDID	Secondary_CGDID_if_any	Date_Created	Sequence_Coordinate_Version_Date_if_any	Blank	Blank1	Date_of_gene_name_reservation_if_any	Has_the_reserved_gene_name_become_the_standard_name_YN	Name_of_S_cerevisiae_orthologs_multiples_separated_by_
C1_13110C_A	CAWG_00138|orf19.4937|C1_13110C_B|C1_13110C|orf19.12403|orf19.12404|IPF22336.1|IPF22321.1|IPF7889.2|IPF7886.2|Contig4-2962_0013|orf6.6053|orf6.6052|CHS3.3f|CHS3.5f|CA3711|CA3710|orf19.4938	ORF|Verified	CAL0000195982	CAL0006466	2014-06-24	2016-01-21	NA	NA		N	CHS3
C1_13110C_B		ORF	CAL0000190701		2014-06-24	2016-01-21	NA	NA		N	
C1_13120C_A	CAWG_00137|orf19.4939|C1_13120C_B|C1_13120C|orf19.12405|IPF22294.1|IPF7880.2|Contig4-2962_0004|Contig4-2962_0005|Contig4-2962_0008|orf6.6051|CA3709|CaO19.4939|CaO19.12405|IPF7880	ORF|Uncharacterized	CAL0000183345		2014-06-24	2016-01-21	NA	NA		N	MON2
C1_13120C_B		ORF	CAL0000195432		2014-06-24	2016-01-21	NA	NA		N	
C1_13130C_A	CAWG_00136|orf19.4940|C1_13130C_B|C1_13130C|orf19.12406|IPF22247.1|IPF7876.2|Contig4-2962_0002|orf6.6050|HIP1|CA3708|CaO19.4940|CaO19.12406	ORF|Uncharacterized	CAL0000178778		2014-06-24	2016-01-21	NA	NA		N	
C1_13130C_B		ORF	CAL0000187764		2014-06-24	2016-01-21	NA	NA		N	
C1_13140C_A	CAWG_00135|orf19.4941|C1_13140C_B|C1_13140C|orf19.12407|IPF22280.1|IPF5663.1|Contig4-2994_0001|orf6.6049|CA3707|CaO19.12407|CaO19.4941	ORF|Verified	CAL0000180094	CAL0006753	2014-06-24	2016-01-21	NA	NA		N	TYE7
C1_13140C_B		ORF	CAL0000193835		2014-06-24	2016-01-21	NA	NA		N	
C1_13150W_A	CAWG_00134|orf19.4942|C1_13150W_B|C1_13150W|orf19.12408|IPF22323.1|IPF28213.1|Contig4-2994_0003|orf6.6048|CaO19.12408|CaO19.4942	ORF|Dubious	CAL0000182446		2014-06-24	2016-01-21	NA	NA		N	
C1_13150W_B		ORF	CAL0000197714		2014-06-24	2016-01-21	NA	NA		N	
C1_13160W_A	CAWG_00133|orf19.4943|C1_13160W_B|C1_13160W|orf19.12409|PSA1|IPF22264.1|IPF5668.1|Contig4-2994_0010|orf6.6047|CA3706|CaO19.12409|CaO19.4943	ORF|Uncharacterized	CAL0000185249		2014-06-24	2016-01-21	NA	NA		N	
C1_13160W_B		ORF	CAL0000194094		2014-06-24	2016-01-21	NA	NA		N	
C1_13170C_A	CAWG_00132|orf19.4945|C1_13170C_B|C1_13170C|orf19.12411|IPF22327.1|IPF5670.1|Contig4-2994_0011|orf6.6045|CA3705|CaO19.12411|CaO19.4945	ORF|Uncharacterized	CAL0000192796		2014-06-24	2016-01-21	NA	NA		N	MSH6
C1_13170C_B		ORF	CAL0000180681		2014-06-24	2016-01-21	NA	NA		N	
C1_13180W_A	CAWG_00131|orf19.4946|C1_13180W_B|C1_13180W|orf19.12412|IPF22282.1|IPF5671.2|Contig4-2994_0014|orf6.6044|CA3704|CaO19.4946|CaO19.12412|IPF5671	ORF|Uncharacterized	CAL0000184814		2014-06-24	2016-01-21	NA	NA		N	
C1_13180W_B		ORF	CAL0000190695		2014-06-24	2016-01-21	NA	NA		N	
C1_13190W_A	CAWG_00130|orf19.4947|C1_13190W_B|C1_13190W|IPF18761.2|IPF5672.2|Contig4-2994_0015|orf6.6043|CA1104|CaO19.4947|IPF18761|IPF18761.1	ORF|Verified	CAL0000182808		2014-06-24	2016-01-21	NA	NA		N	YPR098C
C1_13190W_B		ORF	CAL0000194873		2014-06-24	2016-01-21	NA	NA		N	
C1_13200C_A	CAWG_00129|orf19.4948|C1_13200C_B|C1_13200C|orf19.12413|IPF5673.2|IPF28194.1|Contig4-2994_0016|orf6.2434|orf6.6042|CA1103|CaO19.4948|IPF5673	ORF|Uncharacterized	CAL0000199313		2014-06-24	2016-01-21	NA	NA		N	REX3
C1_13200C_B		ORF	CAL0000187098		2014-06-24	2016-01-21	NA	NA		N	
C1_13210C_A	orf19.4949|C1_13210C_B|C1_13210C|IPF28234.1|orf6.6041|CaO19.4949	ORF|Dubious	CAL0000175908		2014-06-24	2016-01-21	NA	NA		N	
C1_13210C_B		ORF	CAL0000191502		2014-06-24	2016-01-21	NA	NA		N	
C1_13220C_A	CAWG_00127|orf19.4950|C1_13220C_B|C1_13220C|orf19.12414|IPF22207.1|IPF5675.1|Contig4-2994_0019|orf6.2433|CA1102|CaO19.4950|CaO19.12414	ORF|Uncharacterized	CAL0000187472	CAL0006425	2014-06-24	2016-01-21	NA	NA		N	AKR1
C1_13220C_B		ORF	CAL0000192911		2014-06-24	2016-01-21	NA	NA		N	
C1_13230C_A	koppa-1a|C1_13230C_B|C1_13230C|koppa	long_terminal_repeat	CAL0000186825	CAF0007326	2014-06-24	2016-01-21	NA	NA		N	
C1_13230C_B		long_terminal_repeat	CAL0000198884		2014-06-24	2016-01-21	NA	NA		N	
C1_13240W_A	orf19.4951|C1_13240W_B|C1_13240W|orf19.12415|IPF5678.1|IPF28195.1|Contig4-2994_0024|orf6.2432|CA1101|CaO19.4951|IPF5678	ORF|Uncharacterized	CAL0000180932		2014-06-24	2016-01-21	NA	NA		N	
C1_13240W_B		ORF	CAL0000181544		2014-06-24	2016-01-21	NA	NA		N	
C1_13250W_A	CAWG_00125|orf19.4952|C1_13250W_B|C1_13250W|orf19.12417|IPF5681.2|IPF19696.1|Contig4-1718_0002|orf6.1485|orf6.2430|CA1100|CaO19.4952|IPF5681	ORF|Uncharacterized	CAL0000190575		2014-06-24	2016-01-21	NA	NA		N	
C1_13250W_B		ORF	CAL0000192163		2014-06-24	2016-01-21	NA	NA		N	
C1_13260W_A	CAWG_00124|orf19.4952.1|C1_13260W_B|C1_13260W|IPF22326.1|IPF13976.2|Contig4-2314_0003	ORF|Uncharacterized	CAL0000180019		2014-06-24	2016-01-21	NA	NA		N	FPR2
C1_13260W_B		ORF	CAL0000192581		2014-06-24	2016-01-21	NA	NA		N	
C1_13270W_A	CAWG_00123|orf19.4953|C1_13270W_B|C1_13270W|orf19.12418|IPF19466.2|IPF13975.2|Contig4-2314_0004|orf6.1486|orf6.44|CA0511|CaO19.4953|IPF13975	ORF|Uncharacterized	CAL0000189089		2014-06-24	2016-01-21	NA	NA		N	POF1
C1_13270W_B		ORF	CAL0000197593		2014-06-24	2016-01-21	NA	NA		N	
C1_13280C_A	CAWG_00122|orf19.4954|C1_13280C_B|C1_13280C|orf19.12419|IPF19467.1|IPF13974.2|Contig4-2314_0005|orf6.1487|orf6.43|CA0512|CaO19.4954|PPA1|VMA16	ORF|Uncharacterized	CAL0000187987		2014-06-24	2016-01-21	NA	NA		N	VMA16
C1_13280C_B		ORF	CAL0000179802		2014-06-24	2016-01-21	NA	NA		N	
C1_13290W_A	CAWG_00121|orf19.4955|C1_13290W_B|C1_13290W|orf19.12420|IPF22262.1|IPF13972.2|Contig4-3096_0020|orf6.1488|CA0513|SPS2|CaO19.4955|IPF13972	ORF|Uncharacterized	CAL0000180245		2014-06-24	2016-01-21	NA	NA		N	SPS22
C1_13290W_B		ORF	CAL0000189127		2014-06-24	2016-01-21	NA	NA		N	
C1_13300C_A	CAWG_00120|orf19.4956|C1_13300C_B|C1_13300C|orf19.12421|IPF9623.2|IPF19458.2|Contig4-1464_0001|Contig4-1464_0002|Contig4-2724_0012|orf6.2660|orf6.52|CA1252|CaO19.4956	ORF|Uncharacterized	CAL0000177742		2014-06-24	2016-01-21	NA	NA		N	RPN1
C1_13300C_B		ORF	CAL0000189706		2014-06-24	2016-01-21	NA	NA		N	
C1_13310W_A	CAWG_00119|orf19.4958|C1_13310W_B|C1_13310W|orf19.12423|IPF9624.2|IPF19459.2|Contig4-2724_0008|orf6.2658|CA6293|IPF9624.3f	ORF|Verified	CAL0000192000		2014-06-24	2016-01-21	NA	NA		N	ECM25
C1_13310W_B		ORF	CAL0000175305		2014-06-24	2016-01-21	NA	NA		N	
C1_13320C_A	CAWG_00118|orf19.4959|C1_13320C_B|C1_13320C|orf19.12424|IPF9626.1|IPF28186.1|Contig4-2724_0007|orf6.2657|CA1250|CaO19.4959|IPF9626	ORF|Uncharacterized	CAL0000189598		2014-06-24	2016-01-21	NA	NA		N	
C1_13320C_B		ORF	CAL0000176695		2014-06-24	2016-01-21	NA	NA		N	
C1_13330C_A	CAWG_00117|orf19.4960|C1_13330C_B|C1_13330C|orf19.12425|IPF22274.1|IPF9628.2|Contig4-2724_0004|orf6.2656|CA1249|CaO19.12425|SPE4|CaO19.4960	ORF|Uncharacterized	CAL0000192204		2014-06-24	2016-01-21	NA	NA		N	SPE4
C1_13330C_B		ORF	CAL0000179608		2014-06-24	2016-01-21	NA	NA		N	
C1_13340W_A	tara-1a|C1_13340W_B|C1_13340W|tara	long_terminal_repeat	CAL0000188362	CAF0007335	2014-06-24	2016-01-21	NA	NA		N	
C1_13340W_B		long_terminal_repeat	CAL0000176199		2014-06-24	2016-01-21	NA	NA		N	
C1_13350W_A	CAWG_00116|orf19.4961|C1_13350W_B|C1_13350W|orf19.12426|IPF22239.1|IPF15844.2|Contig4-1523_0002|orf6.2844|CA1372|CaO19.4961|CaO19.12426|IPF15844	ORF|Verified	CAL0000195044		2014-06-24	2016-01-21	NA	NA		N	STP2
C1_13350W_B		ORF	CAL0000191299		2014-06-24	2016-01-21	NA	NA		N	
C1_13360C_A	CAWG_00115|orf19.4962|C1_13360C_B|C1_13360C|orf19.12427|IPF22269.1|IPF19731.1|Contig4-1523_0004|Contig4-2827_0019|orf6.2843|CA1371|CaO19.12427|CaO19.4962|IPF19731	ORF|Uncharacterized	CAL0000183920		2014-06-24	2016-01-21	NA	NA		N	RMP1
C1_13360C_B		ORF	CAL0000199596		2014-06-24	2016-01-21	NA	NA		N	
C1_13370W_A	CAWG_00114|orf19.4963|C1_13370W_B|C1_13370W|orf19.12428|IPF22271.1|IPF15966.2|Contig4-1682_0003|orf6.2842|CA1370|CaO19.4963|TCI1|CaO19.12428	ORF|Uncharacterized	CAL0000179941		2014-06-24	2016-01-21	NA	NA		N	ACL4
C1_13370W_B		ORF	CAL0000192622		2014-06-24	2016-01-21	NA	NA		N	
C1_13380W_A	CAWG_00113|orf19.4964|C1_13380W_B|C1_13380W|orf19.12429|IPF22279.1|IPF15968.2|Contig4-1682_0001|orf6.2841|CA1369|CaO19.12429|CaO19.4964|IPF15968	ORF|Uncharacterized	CAL0000192262		2014-06-24	2016-01-21	NA	NA		N	BUD13
C1_13380W_B		ORF	CAL0000184144		2014-06-24	2016-01-21	NA	NA		N	
C1_13390W_A	CAWG_00112|orf19.4965|C1_13390W_B|C1_13390W|orf19.12430|IPF22223.1|IPF15969.2|orf6.2840|CA1368|CaO19.4965|CaO19.12430|IPF15969	ORF|Uncharacterized	CAL0000187419		2014-06-24	2016-01-21	NA	NA		N	
C1_13390W_B		ORF	CAL0000198943		2014-06-24	2016-01-21	NA	NA		N	
C1_13400C_A	CAWG_00111|orf19.4966|C1_13400C_B|C1_13400C|orf19.12431|IPF16755|IPF22217.1|IPF16755.2|Contig4-2421_0001|orf6.2839|YPR021C|CA1367|CaO19.4966|CaO19.12431	ORF|Verified	CAL0000181319		2014-06-24	2016-01-21	NA	NA		N	AGC1
C1_13400C_B		ORF	CAL0000197982		2014-06-24	2016-01-21	NA	NA		N	
C1_13410W_A	CAWG_00110|orf19.4967|C1_13410W_B|C1_13410W|orf19.12432|IPF13215.1|IPF17679.1|Contig4-2421_0006|orf6.1897|orf6.2838|CA0768|CaO19.4967	ORF|Uncharacterized	CAL0000176572		2014-06-24	2016-01-21	NA	NA		N	COX19
C1_13410W_B		ORF	CAL0000184321		2014-06-24	2016-01-21	NA	NA		N	
C1_13420C_A	CAWG_00109|orf19.4969|C1_13420C_B|C1_13420C|orf19.12434|XRN1|IPF13214.2|IPF28204.1|Contig4-2907_0019|orf6.2836|orf6.1895|KEM1.3|CA0767|CaO19.4969	ORF|Verified	CAL0000192354		2014-06-24	2016-01-21	NA	NA		N	XRN1
C1_13420C_B		ORF	CAL0000183755		2014-06-24	2016-01-21	NA	NA		N	
C1_13430C_A	CAWG_00108|orf19.4970|C1_13430C_B|C1_13430C|orf19.12435|IPF15335.2|IPF28185.1|Contig4-2387_0004|orf6.180|orf6.1894|CA0766|CaO19.4970|IPF15335	ORF|Uncharacterized	CAL0000197000		2014-06-24	2016-01-21	NA	NA		N	
C1_13430C_B		ORF	CAL0000186736		2014-06-24	2016-01-21	NA	NA		N	
C1_13440C_A	CAWG_00107|orf19.4972|C1_13440C_B|C1_13440C|orf19.12437|IPF7964.2|IPF15920.1|Contig4-2387_0006|orf6.1556|orf6.1893|orf6.3141|CA0556|CaO19.4972|IPF15920	ORF|Verified	CAL0000190493		2014-06-24	2016-01-21	NA	NA		N	
C1_13440C_B		ORF	CAL0000175389		2014-06-24	2016-01-21	NA	NA		N	
C1_13450W_A	orf19.4975|C1_13450W_B|C1_13450W|orf19.12440|Contig4-2860_0006|GPX1|IPF19734.1|IPF19516.2|orf6.3143|orf6.857|CA1576|CaO19.4975|CA0557|HYR1.53|IPF7957.2	ORF|Verified	CAL0000199501	CAL0006544	2014-06-24	2016-01-21	NA	NA		N	
C1_13450W_B		ORF	CAL0000193141		2014-06-24	2016-01-21	NA	NA		N	
C1_13460W_A	CAWG_00105|orf19.4976|C1_13460W_B|C1_13460W|orf19.12443|IPF22315.1|IPF28200.1|orf6.3146|orf6.858|CaO19.4976	ORF|Dubious	CAL0000192879		2014-06-24	2016-01-21	NA	NA		N	
C1_13460W_B		ORF	CAL0000182641		2014-06-24	2016-01-21	NA	NA		N	
C1_13470W_A	CAWG_00104|orf19.4979|C1_13470W_B|C1_13470W|orf19.12446|IPF11410.2|IPF28178.1|Contig4-2706_0013|orf6.3149|CA1577|CaO19.4979|CaO19.12446	ORF|Uncharacterized	CAL0000194707		2014-06-24	2016-01-21	NA	NA		N	KNS1
C1_13470W_B		ORF	CAL0000189068		2014-06-24	2016-01-21	NA	NA		N	
C1_13480W_A	CAWG_00103|orf19.4980|C1_13480W_B|C1_13480W|orf19.12447|HS71|SSA1|IPF22233.1|IPF11819.2|SSA4|Contig4-2251_0001|CA1230|CaO19.4980|CaO19.12447|orf6.2627	ORF|Verified	CAL0000184706		2014-06-24	2016-01-21	NA	NA		N	SSA4
C1_13480W_B		ORF	CAL0000197381		2014-06-24	2016-01-21	NA	NA		N	
C1_13490C_A	CAWG_00102|orf19.4981|C1_13490C_B|C1_13490C|orf19.12448|IPF22224.1|IPF11817.2|Contig4-2251_0004|orf6.2628|CA1231|CaO19.4981|CaO19.12448|IPF11817	ORF|Uncharacterized	CAL0000200303		2014-06-24	2016-01-21	NA	NA		N	ECM27
C1_13490C_B		ORF	CAL0000201035		2014-06-24	2016-01-21	NA	NA		N	
C1_13500C_A	snR3a|C1_13500C_B|C1_13500C	snoRNA|Uncharacterized	CAL0000188486		2014-06-24	2016-01-21	NA	NA		N	
C1_13500C_B		snoRNA	CAL0000187060		2014-06-24	2016-01-21	NA	NA		N	
C1_13510C_A	CAWG_00101|orf19.4982|C1_13510C_B|C1_13510C|orf19.12449|IPF22252.1|IPF11815.2|Contig4-2494_0015|orf6.2629|CA1232|CaO19.12449|CaO19.4982|IPF11815	ORF|Uncharacterized	CAL0000198798		2014-06-24	2016-01-21	NA	NA		N	
C1_13510C_B		ORF	CAL0000198961		2014-06-24	2016-01-21	NA	NA		N	
C1_13520C_A	CAWG_00100|orf19.4983|C1_13520C_B|C1_13520C|orf19.12450|IPF1758.2|IPF11814.1|Contig4-2494_0009|orf6.2630|orf6.8026|CA1233|CaO19.4983|IPF11814	ORF|Verified	CAL0000187661		2014-06-24	2016-01-21	NA	NA		N	
C1_13520C_B		ORF	CAL0000175755		2014-06-24	2016-01-21	NA	NA		N	
C1_13530W_A	orf19.4984|C1_13530W_B|C1_13530W|orf19.12451|IPF1760.2|IPF22206.1|IPF19907.2|IPF18120.1|Contig4-2494_0006|orf6.2631|orf6.8025|CA5275|IPF1760.3f|CA5276|IPF1759.53f|IPF1759.1	pseudogene|Uncharacterized	CAL0000178526		2014-06-24	2016-01-21	NA	NA		N	
C1_13530W_B		pseudogene	CAL0000194578		2014-06-24	2016-01-21	NA	NA		N	
C1_13540W_A	CAWG_00098|orf19.4985|C1_13540W_B|C1_13540W|orf19.12452|IPF22244.1|IPF1764.2|Contig4-2494_0003|orf6.8024|CA5274|CaO19.4985|CaO19.12452|IPF1764	ORF|Verified	CAL0000180356		2014-06-24	2016-01-21	NA	NA		N	GUP1
C1_13540W_B		ORF	CAL0000199022		2014-06-24	2016-01-21	NA	NA		N	
C1_13550C_A	CAWG_00097|orf19.4987|C1_13550C_B|C1_13550C|orf19.12454|IPF22266.1|IPF1766.2|Contig4-2494_0001|orf6.8022|CA5273|CaO19.4987|CaO19.12454	ORF|Verified	CAL0000193504		2014-06-24	2016-01-21	NA	NA		N	NUP49
C1_13550C_B		ORF	CAL0000198767		2014-06-24	2016-01-21	NA	NA		N	
C1_13560W_A	CAWG_00096|orf19.4988|C1_13560W_B|C1_13560W|orf19.12455|IPF22259.1|IPF1770.1|Contig4-3025_0024|orf6.8021|CA5272|CaO19.4988|CaO19.12455|IPF1770	ORF|Uncharacterized	CAL0000187046		2014-06-24	2016-01-21	NA	NA		N	SAE2
C1_13560W_B		ORF	CAL0000200137		2014-06-24	2016-01-21	NA	NA		N	
C1_13570W_A	CAWG_00095|orf19.4991|C1_13570W_B|C1_13570W|orf19.12458|IPF22202.1|IPF1777.1|Contig4-3025_0018|Contig4-3025_0020|orf6.8018|CA5271|CaO19.4991|CaO19.12458|IPF1777	ORF|Uncharacterized	CAL0000185028		2014-06-24	2016-01-21	NA	NA		N	MPT5
C1_13570W_B		ORF	CAL0000200812		2014-06-24	2016-01-21	NA	NA		N	
C1_13580W_A	CAWG_00094|orf19.4993|C1_13580W_B|C1_13580W|orf19.12460|orf19.12461|IPF22276.1|IPF22225.1|IPF22267.1|IPF1784.2|IPF1785.2|IPF1786.2|Contig4-3025_0011|Contig4-3025_0012|Contig4-3025_0013|orf6.8016|orf6.8015|CA5270|CA5268|orf19.4994|SEC18.5f	ORF|Verified	CAL0000188106	CAL0006700	2014-06-24	2016-01-21	NA	NA		N	SEC18
C1_13580W_B		ORF	CAL0000186488		2014-06-24	2016-01-21	NA	NA		N	
C1_13590W_A	orf19.4995|C1_13590W_B|C1_13590W|orf19.12462|IPF22270.1|IPF1787.1|Contig4-3025_0010|orf6.8014|CA5267|CaO19.12462|CaO19.4995|IPF1787.5f	ORF|Uncharacterized	CAL0000186599		2014-06-24	2016-01-21	NA	NA		N	
C1_13590W_B		ORF	CAL0000189004		2014-06-24	2016-01-21	NA	NA		N	
C1_13600W_A	CAWG_00092|orf19.4996|C1_13600W_B|C1_13600W|orf19.12463|IPF22278.1|IPF1789.1|Contig4-3025_0009|orf6.8013|CA5266|CaO19.4996|CaO19.12463|IPF1787.3f	ORF|Uncharacterized	CAL0000186351		2014-06-24	2016-01-21	NA	NA		N	YBL029W
C1_13600W_B		ORF	CAL0000174289		2014-06-24	2016-01-21	NA	NA		N	
C1_13610C_A	CAWG_00091|orf19.4997|C1_13610C_B|C1_13610C|orf19.12464|IPF22214.1|IPF1792.1|Contig4-3025_0006|Contig4-3025_0007|orf6.8012|CA5265|CaO19.4997|CaO19.12464|IPF1792	ORF|Verified	CAL0000197988		2014-06-24	2016-01-21	NA	NA		N	SIP1
C1_13610C_B		ORF	CAL0000185797		2014-06-24	2016-01-21	NA	NA		N	
C1_13620W_A	CAWG_00090|orf19.4998|C1_13620W_B|C1_13620W|orf19.12465|IPF22198.1|IPF1798.2|orf6.8011|CA5264|CaO19.4998|CHA4|CaO19.12465|IPF1798	ORF|Verified	CAL0000188719		2014-06-24	2016-01-21	NA	NA	2010-04-13	Y	
C1_13620W_B		ORF	CAL0000174415		2014-06-24	2016-01-21	NA	NA		N	
C1_13630W_A	CAWG_00089|orf19.5000|C1_13630W_B|C1_13630W|orf19.12467|orf6.8009|IPF22249.1|IPF1801.1|CYB3|Contig4-3061_0027|CA5263|CaO19.12467|CaO19.5000	ORF|Uncharacterized	CAL0000184748		2014-06-24	2016-01-21	NA	NA		N	CYB2
C1_13630W_B		ORF	CAL0000200496		2014-06-24	2016-01-21	NA	NA		N	
C1_13640W_A	CAWG_00088|orf19.5001|C1_13640W_B|C1_13640W|orf19.12468|IPF22242.1|IPF1804.1|Contig4-3061_0022|Contig4-3061_0024|orf6.8008|CA5262|CaO19.5001|HAA1|CaO19.12468|IPF1804	ORF|Verified	CAL0000185450		2014-06-24	2016-01-21	NA	NA		N	HAA1
C1_13640W_B		ORF	CAL0000174317		2014-06-24	2016-01-21	NA	NA		N	
C1_13650C_A	CAWG_00087|orf19.5003|C1_13650C_B|C1_13650C|orf19.12470|IPF22265.1|IPF1805.2|Contig4-3061_0021|orf6.8006|CA5261|CaO19.5003|CaO19.12470|IPF1805	ORF|Uncharacterized	CAL0000195642		2014-06-24	2016-01-21	NA	NA		N	YRB30
C1_13650C_B		ORF	CAL0000182863		2014-06-24	2016-01-21	NA	NA		N	
C1_13660W_A	CAWG_00086|orf19.5004|C1_13660W_B|C1_13660W|orf19.12471|IPF22209.1|IPF1807.1|Contig4-3061_0018|orf6.8005|CA5260|CaO19.5004|CaO19.12471	ORF|Verified	CAL0000186557		2014-06-24	2016-01-21	NA	NA		N	RAD54
C1_13660W_B		ORF	CAL0000181170		2014-06-24	2016-01-21	NA	NA		N	
C1_13670W_A	CAWG_00085|orf19.5005|C1_13670W_B|C1_13670W|orf19.12472|IPF22234.1|IPF1808.1|Contig4-3061_0016|orf6.8004|CA5259|CaO19.12472|OSM1|CaO19.5005	ORF|Uncharacterized	CAL0000192083		2014-06-24	2016-01-21	NA	NA		N	OSM1
C1_13670W_B		ORF	CAL0000174870		2014-06-24	2016-01-21	NA	NA		N	
C1_13680C_A	CAWG_00084|orf19.5006|C1_13680C_B|C1_13680C|orf19.12473|IPF22289.1|IPF1809.1|Contig4-3061_0015|orf6.8003|CA5258|CaO19.5006|CaO19.12473	ORF|Uncharacterized	CAL0000189722		2014-06-24	2016-01-21	NA	NA		N	GCV3
C1_13680C_B		ORF	CAL0000192177		2014-06-24	2016-01-21	NA	NA		N	
C1_13690C_A	CAWG_00083|orf19.5006.1|C1_13690C_B|C1_13690C|IPF22222.1|Contig4-3061_0014|CA5256|orf19.5006.2|SNC2|CA5257|SNC2.exon2|IPF1811.1	ORF|Uncharacterized	CAL0000176237		2014-06-24	2016-01-21	NA	NA		N	SNC2
C1_13690C_B		ORF	CAL0000188318		2014-06-24	2016-01-21	NA	NA		N	
C1_13700W_A	CAWG_00082|orf19.5007|C1_13700W_B|C1_13700W|orf19.12474|ACT|IPF22272.1|IPF1819.1|Contig4-3061_0012|orf6.8002|CA5255	ORF|Verified	CAL0000191211		2014-06-24	2016-01-21	NA	NA		N	ACT1
C1_13700W_B		ORF	CAL0000199493		2014-06-24	2016-01-21	NA	NA		N	
C1_13710C_A	CAWG_00081|orf19.5008.1|C1_13710C_B|C1_13710C|IPF22290.1|IPF1820.1|Contig4-3061_0011|CA5254|IPF1820	ORF|Verified	CAL0000195552		2014-06-24	2016-01-21	NA	NA		N	DAD1
C1_13710C_B		ORF	CAL0000182973		2014-06-24	2016-01-21	NA	NA		N	
C1_13720W_A	CAWG_00080|orf19.5009|C1_13720W_B|C1_13720W|orf19.12476|IPF22235.1|IPF1821.1|Contig4-3061_0010|orf6.8000|CA5253|CaO19.5009|KEL3|CaO19.12476	ORF|Uncharacterized	CAL0000187064		2014-06-24	2016-01-21	NA	NA		N	KEL3
C1_13720W_B		ORF	CAL0000188262		2014-06-24	2016-01-21	NA	NA		N	
C1_13730C_A	CAWG_00079|orf19.5010|C1_13730C_B|C1_13730C|orf19.12477|IPF22277.1|IPF1822.1|Contig4-3061_0009|orf6.7999|CA5252|CaO19.5010|CaO19.12477	ORF|Uncharacterized	CAL0000196194		2014-06-24	2016-01-21	NA	NA		N	DIM1
C1_13730C_B		ORF	CAL0000186746		2014-06-24	2016-01-21	NA	NA		N	
C1_13740W_A	CAWG_00078|orf19.5011|C1_13740W_B|C1_13740W|orf19.12478|IPF22215.1|IPF1824.1|Contig4-3061_0004|Contig4-3061_0005|Contig4-3061_0006|orf6.7998|CA5251|CaO19.5011|CaO19.12478|IPF1824	ORF|Verified	CAL0000186111		2014-06-24	2016-01-21	NA	NA		N	KAR9
C1_13740W_B		ORF	CAL0000177141		2014-06-24	2016-01-21	NA	NA		N	
C1_13750C_A	CAWG_00077|orf19.5012|C1_13750C_B|C1_13750C|orf19.12479|IPF22285.1|IPF1826.2|Contig4-3061_0003|orf6.7997|CA5250|CaO19.5012|CaO19.12479|IPF1826	ORF|Uncharacterized	CAL0000179951		2014-06-24	2016-01-21	NA	NA		N	
C1_13750C_B		ORF	CAL0000192504		2014-06-24	2016-01-21	NA	NA		N	
C1_13760W_A	CAWG_00076|orf19.5013|C1_13760W_B|C1_13760W|orf19.12480|IPF22253.1|IPF1827.2|Contig4-3061_0002|orf6.7996|CA5249|PCM1|CaO19.5013|CaO19.12480	ORF|Uncharacterized	CAL0000181233		2014-06-24	2016-01-21	NA	NA		N	PCM1
C1_13760W_B		ORF	CAL0000196836		2014-06-24	2016-01-21	NA	NA		N	
C1_13770C_A	CAWG_00075|orf19.5014|C1_13770C_B|C1_13770C|orf19.12481|IPF22283.1|IPF1828.1|Contig4-3061_0001|orf6.7995|CA5248|CaO19.12481|CaO19.5014|IPF1828	ORF|Uncharacterized	CAL0000194570		2014-06-24	2016-01-21	NA	NA		N	LCL3
C1_13770C_B		ORF	CAL0000178892		2014-06-24	2016-01-21	NA	NA		N	
C1_13780W_A	CAWG_00074|orf19.5015|C1_13780W_B|C1_13780W|orf19.12482|IPF22298.1|IPF13531.2|Contig4-2345_0002|Contig4-2345_0004|orf6.7994|CA5247|CaO19.5015|CaO19.12482	ORF|Verified	CAL0000190717	CAL0006617	2014-06-24	2016-01-21	NA	NA		N	MYO2
C1_13780W_B		ORF	CAL0000176344		2014-06-24	2016-01-21	NA	NA		N	
C1_13790C_A	CAWG_00073|orf19.5016|C1_13790C_B|C1_13790C|orf19.12483|IPF19808|IPF22314.1|IPF19808.1|Contig4-2345_0001|orf6.7993|CA5246|CaO19.12483|CaO19.5016	ORF|Uncharacterized	CAL0000188080		2014-06-24	2016-01-21	NA	NA		N	BOL1
C1_13790C_B		ORF	CAL0000176419		2014-06-24	2016-01-21	NA	NA		N	
C1_13800C_A	CAWG_00072|orf19.5017|C1_13800C_B|C1_13800C|orf19.12484|IPF22231.1|IPF3048.2|Contig4-3075_0002|orf6.7992|CA5245|CaO19.12484|CaO19.5017	ORF|Uncharacterized	CAL0000198226		2014-06-24	2016-01-21	NA	NA		N	
C1_13800C_B		ORF	CAL0000180748		2014-06-24	2016-01-21	NA	NA		N	
C1_13810W_A	CAWG_00071|orf19.5019|C1_13810W_B|C1_13810W|orf19.12486|IPF22226.1|IPF3043.1|Contig4-3075_0004|orf6.7990|CA5244|CaO19.5019|CaO19.12486|IPF3043	ORF|Uncharacterized	CAL0000174249		2014-06-24	2016-01-21	NA	NA		N	
C1_13810W_B		ORF	CAL0000183730		2014-06-24	2016-01-21	NA	NA		N	
